120 mm/s (L) + 150 mm/s (R) @ 30s | l = 0.2

-0.45	1.66	3.71
-0.46	1.66	3.72
-0.47	1.65	3.73
-0.47	1.65	3.75
-0.48	1.64	3.76
-0.48	1.64	3.77
-0.49	1.64	3.78
-0.49	1.63	3.78
-0.50	1.63	3.79
-0.50	1.62	3.80
-0.51	1.62	3.81
-0.51	1.62	3.81
-0.52	1.61	3.82
-0.52	1.61	3.83
-0.53	1.60	3.83
-0.54	1.60	3.84
-0.54	1.59	3.85
-0.55	1.59	3.85
-0.55	1.59	3.86
-0.56	1.58	3.87
-0.56	1.58	3.87
-0.57	1.57	3.88
-0.57	1.57	3.89
-0.58	1.56	3.89
-0.58	1.56	3.90
-0.59	1.55	3.91
-0.59	1.55	3.91
-0.60	1.54	3.92
-0.60	1.54	3.93
-0.61	1.54	3.94
-0.61	1.53	3.94
-0.61	1.53	3.95
-0.62	1.52	3.96
-0.62	1.52	3.97
-0.63	1.51	3.98
-0.63	1.51	3.98
-0.64	1.50	3.99
-0.64	1.50	4.00
-0.65	1.49	4.00
-0.65	1.49	4.01
-0.65	1.48	4.02
-0.66	1.47	4.02
-0.66	1.47	4.03
-0.67	1.46	4.04
-0.67	1.46	4.04
-0.68	1.45	4.05
-0.68	1.45	4.06
-0.68	1.44	4.07
-0.69	1.44	4.08
-0.69	1.43	4.08
-0.70	1.43	4.09
-0.70	1.42	4.10
-0.70	1.42	4.10
-0.71	1.41	4.11
-0.71	1.40	4.12
-0.72	1.40	4.13
-0.72	1.39	4.13
-0.72	1.39	4.14
-0.73	1.38	4.15
-0.73	1.38	4.15
-0.73	1.37	4.16
-0.74	1.36	4.17
-0.74	1.36	4.17
-0.74	1.35	4.18
-0.75	1.35	4.19
-0.75	1.34	4.20
-0.75	1.34	4.20
-0.76	1.33	4.21
-0.76	1.32	4.22
-0.76	1.32	4.22
-0.77	1.31	4.23
-0.77	1.31	4.24
-0.77	1.30	4.25
-0.78	1.29	4.26
-0.78	1.29	4.26
-0.78	1.28	4.27
-0.78	1.28	4.28
-0.79	1.27	4.29
-0.79	1.26	4.29
-0.79	1.26	4.30
-0.80	1.25	4.31
-0.80	1.25	4.31
-0.80	1.24	4.32
-0.80	1.23	4.33
-0.81	1.23	4.34
-0.81	1.22	4.34
-0.81	1.21	4.35
-0.81	1.21	4.36
-0.82	1.20	4.37
-0.82	1.20	4.38
-0.82	1.19	4.38
-0.82	1.18	4.39
-0.82	1.18	4.40
-0.83	1.17	4.41
-0.83	1.16	4.41
-0.83	1.16	4.42
-0.83	1.15	4.43
-0.83	1.14	4.43
-0.84	1.14	4.44
-0.84	1.13	4.45
-0.84	1.12	4.46
