120 mm/s (L) + 150 mm/s (R) @ 30s | l = 0.142875

-0.65	0.71	4.62
-0.65	0.70	4.63
-0.65	0.70	4.64
-0.65	0.69	4.65
-0.65	0.68	4.66
-0.65	0.68	4.67
-0.65	0.67	4.68
-0.65	0.66	4.69
-0.65	0.66	4.70
-0.65	0.65	4.71
-0.65	0.64	4.72
-0.65	0.63	4.73
-0.65	0.63	4.74
-0.65	0.62	4.75
-0.65	0.61	4.76
-0.65	0.61	4.77
-0.65	0.60	4.78
-0.65	0.59	4.79
-0.65	0.59	4.80
-0.65	0.58	4.81
-0.65	0.57	4.82
-0.65	0.57	4.83
-0.65	0.56	4.84
-0.65	0.55	4.85
-0.65	0.55	4.86
-0.64	0.54	4.87
-0.64	0.53	4.88
-0.64	0.53	4.89
-0.64	0.52	4.90
-0.64	0.51	4.91
-0.64	0.51	4.92
-0.64	0.50	4.93
-0.64	0.49	4.94
-0.63	0.49	4.96
-0.63	0.48	4.97
-0.63	0.47	4.98
-0.63	0.47	4.99
-0.63	0.46	5.00
-0.62	0.46	5.01
-0.62	0.45	5.02
-0.62	0.44	5.03
-0.62	0.44	5.04
-0.62	0.43	5.05
-0.61	0.42	5.06
-0.61	0.42	5.07
-0.61	0.41	5.08
-0.61	0.40	5.09
-0.60	0.40	5.10
-0.60	0.39	5.11
-0.60	0.39	5.12
-0.60	0.38	5.13
-0.59	0.37	5.14
-0.59	0.37	5.15
-0.59	0.36	5.16
-0.58	0.36	5.17
-0.58	0.35	5.19
-0.58	0.34	5.20
-0.58	0.34	5.21
-0.57	0.33	5.22
-0.57	0.33	5.23
-0.57	0.32	5.24
-0.56	0.31	5.25
-0.56	0.31	5.26
-0.56	0.30	5.27
-0.55	0.30	5.28
-0.55	0.29	5.29
-0.54	0.29	5.30
-0.54	0.28	5.31
-0.54	0.27	5.33
-0.53	0.27	5.33
-0.53	0.26	5.35
-0.52	0.26	5.36
-0.52	0.25	5.37
-0.52	0.25	5.38
-0.51	0.24	5.39
-0.51	0.24	5.40
-0.50	0.23	5.41
-0.50	0.23	5.42
-0.49	0.22	5.43
-0.49	0.22	5.44
-0.49	0.21	5.45
-0.48	0.21	5.46
-0.48	0.20	5.47
-0.47	0.20	5.48
-0.47	0.19	5.49
-0.46	0.19	5.50
-0.46	0.18	5.51
-0.45	0.18	5.52
-0.45	0.17	5.53
-0.44	0.17	5.55
-0.44	0.16	5.56
-0.43	0.16	5.57
-0.43	0.15	5.58
-0.42	0.15	5.59
-0.42	0.15	5.60
-0.41	0.14	5.61
-0.41	0.14	5.62
-0.40	0.13	5.63
-0.40	0.13	5.64
-0.39	0.12	5.65
-0.38	0.12	5.66
-0.38	0.12	5.67
-0.37	0.11	5.69
-0.37	0.11	5.70
-0.36	0.11	5.71
-0.36	0.10	5.72
-0.35	0.10	5.73
-0.35	0.10	5.74
-0.34	0.09	5.75
-0.33	0.09	5.76
-0.33	0.08	5.77
-0.32	0.08	5.79
-0.32	0.08	5.80
-0.31	0.08	5.81
-0.30	0.07	5.82
-0.30	0.07	5.83
-0.29	0.07	5.84
-0.29	0.06	5.85
-0.28	0.06	5.86
-0.27	0.06	5.87
-0.27	0.06	5.88
-0.26	0.05	5.89
-0.25	0.05	5.91
-0.25	0.05	5.92
-0.24	0.05	5.93
-0.24	0.04	5.94
-0.23	0.04	5.95
-0.22	0.04	5.96
-0.22	0.04	5.97
-0.21	0.03	5.98
-0.20	0.03	5.99
-0.20	0.03	6.00
-0.19	0.03	6.01
-0.18	0.03	6.02
-0.18	0.03	6.03
-0.17	0.02	6.04
-0.16	0.02	6.06
-0.16	0.02	6.07
-0.15	0.02	6.08
-0.15	0.02	6.09
-0.14	0.02	6.10
-0.13	0.02	6.11
-0.13	0.01	6.12
-0.12	0.01	6.13
-0.11	0.01	6.14
-0.11	0.01	6.15
-0.10	0.01	6.16
-0.09	0.01	6.17
-0.09	0.01	6.18
-0.08	0.01	6.19
-0.07	0.01	6.20
-0.06	0.01	6.22
-0.06	0.01	6.23
-0.05	0.01	6.24
-0.04	0.01	6.25
